C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_182.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_182.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_182.jpg,-0.04716982,1,0,30.19016
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_250.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_250.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_250.jpg,-0.04716982,1,0,30.1902
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_318.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_318.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_318.jpg,-0.04716982,1,0,30.19049
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_387.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_387.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_387.jpg,-0.01886792,1,0,30.19038
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_455.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_455.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_455.jpg,-0.009433962,1,0,30.19037
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_523.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_523.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_523.jpg,0.009433962,1,0,30.18965
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_592.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_592.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_592.jpg,0.009433962,1,0,30.19029
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_658.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_658.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_658.jpg,0.009433962,1,0,30.19026
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_727.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_727.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_727.jpg,-0.01886792,1,0,30.19016
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_796.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_796.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_796.jpg,-0.02830189,1,0,30.19015
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_864.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_864.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_864.jpg,-0.03773585,1,0,30.19009
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_932.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_932.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_932.jpg,-0.03773585,1,0,30.19019
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_49_998.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_49_998.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_49_998.jpg,-0.03773585,1,0,30.19019
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_065.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_065.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_065.jpg,-0.03773585,1,0,30.1902
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_132.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_132.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_132.jpg,-0.03773585,1,0,30.19049
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_199.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_199.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_199.jpg,-0.03773585,1,0,30.19025
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_266.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_266.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_266.jpg,-0.03773585,1,0,30.19027
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_333.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_333.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_333.jpg,-0.1226415,1,0,30.18724
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_401.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_401.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_401.jpg,-0.1415094,1,0,30.1875
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_468.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_468.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_468.jpg,-0.1509434,1,0,30.18802
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_535.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_535.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_535.jpg,-0.1509434,1,0,30.18886
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_603.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_603.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_603.jpg,-0.1320755,1,0,30.18984
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_671.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_671.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_671.jpg,-0.09433963,1,0,30.19077
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_738.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_738.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_738.jpg,-0.0754717,1,0,30.19074
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_805.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_805.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_805.jpg,-0.06603774,1,0,30.19064
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_873.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_873.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_873.jpg,-0.04716982,1,0,30.19059
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_50_941.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_50_941.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_50_941.jpg,-0.04716982,1,0,30.1905
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_008.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_008.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_008.jpg,-0.04716982,1,0,30.19028
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_076.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_076.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_076.jpg,-0.04716982,1,0,30.19031
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_144.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_144.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_144.jpg,-0.04716982,1,0,30.19033
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_212.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_212.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_212.jpg,-0.04716982,1,0,30.19036
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_280.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_280.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_280.jpg,-0.04716982,1,0,30.19027
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_348.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_348.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_348.jpg,-0.04716982,1,0,30.19029
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_417.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_417.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_417.jpg,-0.04716982,1,0,30.19028
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_484.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_484.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_484.jpg,-0.04716982,1,0,30.19026
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_552.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_552.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_552.jpg,-0.04716982,1,0,30.19027
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_620.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_620.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_620.jpg,-0.04716982,1,0,30.19026
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_688.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_688.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_688.jpg,-0.04716982,1,0,30.19025
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_755.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_755.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_755.jpg,-0.04716982,1,0,30.19024
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_823.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_823.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_823.jpg,-0.04716982,1,0,30.19025
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_893.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_893.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_893.jpg,-0.04716982,1,0,30.1899
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_51_960.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_51_960.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_51_960.jpg,-0.04716982,1,0,30.19026
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_028.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_028.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_028.jpg,-0.04716982,1,0,30.19027
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_095.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_095.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_095.jpg,-0.04716982,1,0,30.19061
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_162.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_162.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_162.jpg,-0.04716982,1,0,30.19027
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_230.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_230.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_230.jpg,-0.04716982,1,0,30.19028
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_298.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_298.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_298.jpg,-0.05660377,1,0,30.19012
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_366.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_366.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_366.jpg,-0.06603774,1,0,30.19
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_435.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_435.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_435.jpg,-0.06603774,1,0,30.19006
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_502.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_502.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_502.jpg,-0.06603774,1,0,30.19013
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_569.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_569.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_569.jpg,-0.06603774,1,0,30.19015
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_638.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_638.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_638.jpg,-0.06603774,1,0,30.19015
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_705.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_705.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_705.jpg,-0.06603774,1,0,30.19018
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_772.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_772.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_772.jpg,-0.06603774,1,0,30.19018
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_840.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_840.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_840.jpg,-0.06603774,1,0,30.19031
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_907.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_907.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_907.jpg,-0.06603774,1,0,30.19018
C:\Users\cswks\jupyter\cloning\data\realData1\IMG\center_2019_01_24_19_06_52_975.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\left_2019_01_24_19_06_52_975.jpg,C:\Users\cswks\jupyter\cloning\data\realData1\IMG\right_2019_01_24_19_06_52_975.jpg,-0.06603774,1,0,30.19023
